# freq [Hz]  noise density [V^2/Hz]
1.4285714286 4.440916776e-9
4.2857142857 2.7926956435099997e-13
5.7142857143 1.3123752367e-13
7.1428571429 9.3735007514e-14
8.5714285714 8.318674081000001e-14
10.0 5.410186577300001e-14
11.428571429 6.26544520721e-14
12.857142857 3.9612890727999994e-14
14.285714286 2.6631422362e-14
15.714285714 3.7021338027999995e-14
17.142857143 3.3634482708e-14
18.571428571 1.92094756749e-14
20.0 1.8389742455e-14
21.428571429 3.6766230159699994e-14
22.857142857 2.3425926052060004e-14
24.285714286 3.1349071785e-14
25.714285714 1.11128676085e-14
27.142857143 1.8663582249000002e-14
28.571428571 1.9298359536e-14
30.0 2.3262946986000003e-14
31.428571429 1.628354229424e-14
32.857142857 2.0122160017e-14
34.285714286 1.0781265080399998e-14
35.714285714 7.278323211499999e-15
37.142857143 1.44342177177e-14
38.571428571 6.1771345266e-15
40.0 1.2921765945700002e-14
41.428571429 1.1856771032999999e-14
42.857142857 5.881458788560001e-15
44.285714286 1.00069136417e-14
45.714285714 1.0454570536800001e-14
47.142857143 5.248634416099999e-15
48.571428571 1.1345133823599999e-14
50.0 8.2707794514e-15
51.428571429 1.3299202376999997e-14
52.857142857 6.243011018499999e-15
54.285714286 9.29441043624e-15
55.714285714 1.1630750815e-14
57.142857143 5.580228162899999e-15
58.571428571 7.460405777000001e-15
60.0 9.495891631e-15
61.428571429 8.8782839427e-15
62.857142857 8.467513674499997e-15
64.285714286 6.7825287247e-15
65.714285714 5.8119137403e-15
67.142857143 5.0621369802999995e-15
68.571428571 5.6286726253e-15
70.0 9.178649240499998e-15
71.428571429 6.9048663132800004e-15
72.857142857 4.42062149715e-15
74.285714286 4.9021951979999985e-15
75.714285714 4.4704142623000005e-15
77.142857143 6.517780553000002e-15
78.571428571 6.049542092538001e-15
80.0 6.0774261491e-15
81.428571429 4.6897892821e-15
82.857142857 4.6103979333000005e-15
84.285714286 3.651707932599999e-15
85.714285714 5.056720388e-15
87.142857143 4.2391128638999996e-15
88.571428571 4.2819921904e-15
90.0 2.6554718009e-15
91.428571429 4.8073660953999996e-15
92.857142857 6.926609803e-15
94.285714286 4.357757535500001e-15
95.714285714 2.3953234674e-15
97.142857143 4.9789340172988005e-15
99.285714286 4.290965273e-15
102.14285714 3.656650505000001e-15
105.0 2.7412845246999996e-15
107.85714286 3.3403865185999995e-15
110.71428571 5.128766641e-15
113.57142857 3.620392193699999e-15
116.42857143 4.211266338999999e-15
119.28571429 5.5704079093000004e-15
122.14285714 3.51155043e-15
125.0 5.6052673553e-15
127.85714286 3.4035736259000003e-15
130.71428571 3.5619410749999995e-15
133.57142857 3.16830197e-15
136.42857143 4.609676956999999e-15
139.28571429 1.9225929787999996e-15
142.14285714 3.5079343847999995e-15
145.0 3.966831399400001e-15
147.85714286 1.8025848142e-15
150.71428571 2.4778272029999997e-15
