# F_set      Vpp_set   F0           Vpp0   OVL0 RNG0  F1           Vpp1   OVL1 RNG1
6.871485e+04 0.019608  6.871512e+04 0.882316 0 1e+00  6.871548e+04 0.018726 0 2e-02
7.465711e+04 0.019608  7.465724e+04 0.871244 0 1e+00  7.465685e+04 0.018723 0 2e-02
8.111325e+04 0.019608  8.111282e+04 0.858192 0 1e+00  8.111347e+04 0.018671 0 2e-02
8.812769e+04 0.019608  8.812529e+04 0.843886 0 1e+00  8.812416e+04 0.018680 0 2e-02
9.574872e+04 0.019608  9.574635e+04 0.826930 0 1e+00  9.574934e+04 0.018606 0 2e-02
1.040288e+05 0.019608  1.040272e+05 0.808474 0 1e+00  1.040292e+05 0.018750 0 2e-02
1.130249e+05 0.019608  1.130239e+05 0.787124 0 1e+00  1.130287e+05 0.018682 0 2e-02
1.227990e+05 0.019608  1.227997e+05 0.763616 0 1e+00  1.227976e+05 0.018665 0 2e-02
1.334183e+05 0.019608  1.334166e+05 0.738400 0 1e+00  1.334160e+05 0.018739 0 2e-02
1.449559e+05 0.019608  1.449536e+05 0.709922 0 1e+00  1.449569e+05 0.018729 0 2e-02
1.574913e+05 0.019608  1.574887e+05 0.679256 0 1e+00  1.574866e+05 0.018699 0 2e-02
1.711107e+05 0.019608  1.711109e+05 0.646686 0 1e+00  1.711156e+05 0.018706 0 2e-02
1.859079e+05 0.019608  1.859070e+05 0.611576 0 1e+00  1.859091e+05 0.018714 0 2e-02
2.019847e+05 0.019608  2.019831e+05 0.573816 0 1e+00  2.019835e+05 0.018842 0 2e-02
2.194517e+05 0.019608  2.194464e+05 0.535386 0 1e+00  2.194529e+05 0.018708 0 2e-02
2.384293e+05 0.019608  2.384288e+05 0.495150 0 1e+00  2.384236e+05 0.018724 0 2e-02
2.590480e+05 0.019608  2.590439e+05 0.454486 0 5e-01  2.590513e+05 0.018725 0 2e-02
2.814497e+05 0.019608  2.814551e+05 0.413172 0 5e-01  2.814540e+05 0.018808 0 2e-02
3.057887e+05 0.019608  3.057885e+05 0.371396 0 5e-01  3.057799e+05 0.018770 0 2e-02
3.322324e+05 0.019608  3.322277e+05 0.331244 0 5e-01  3.322391e+05 0.018713 0 2e-02
3.609629e+05 0.019608  3.609562e+05 0.292642 0 5e-01  3.609671e+05 0.018670 0 2e-02
3.921780e+05 0.019608  3.921691e+05 0.256380 0 5e-01  3.921680e+05 0.018624 0 2e-02
4.260924e+05 0.019608  4.260890e+05 0.222576 0 5e-01  4.260852e+05 0.018704 0 2e-02
4.629397e+05 0.019608  4.629359e+05 0.191789 0 5e-01  4.629410e+05 0.018603 0 2e-02
5.029734e+05 0.019608  5.029584e+05 0.163958 0 2e-01  5.029689e+05 0.018659 0 2e-02
5.464691e+05 0.019608  5.464665e+05 0.139509 0 2e-01  5.464586e+05 0.018594 0 2e-02
5.937262e+05 0.019608  5.937258e+05 0.118116 0 2e-01  5.937056e+05 0.018570 0 2e-02
6.450699e+05 0.019608  6.450563e+05 0.100193 0 2e-01  6.450623e+05 0.018528 0 2e-02
7.008537e+05 0.019608  7.008625e+05 0.086090 0 2e-01  7.008555e+05 0.018400 0 2e-02
7.614616e+05 0.019608  7.614462e+05 0.070680 0 1e-01  7.614600e+05 0.018435 0 2e-02
8.273106e+05 0.019608  8.272820e+05 0.059372 0 1e-01  8.273089e+05 0.018424 0 2e-02
8.988541e+05 0.019608  8.988424e+05 0.050161 0 1e-01  8.988366e+05 0.018338 0 2e-02
9.765844e+05 0.019608  9.765813e+05 0.042118 0 1e-01  9.765940e+05 0.018261 0 2e-02
1.061037e+06 0.019608  1.060998e+06 0.035711 0 5e-02  1.061020e+06 0.018263 0 2e-02
1.152792e+06 0.019608  1.152784e+06 0.030146 0 5e-02  1.152821e+06 0.017963 0 2e-02
1.252482e+06 0.019608  1.252479e+06 0.025639 0 5e-02  1.252481e+06 0.018099 0 2e-02
1.360793e+06 0.019608  1.360769e+06 0.021939 0 5e-02  1.360769e+06 0.017926 0 2e-02
1.478471e+06 0.019608  1.478469e+06 0.018798 0 5e-02  1.478462e+06 0.017878 0 2e-02
1.606325e+06 0.019608  1.606309e+06 0.015854 0 2e-02  1.606309e+06 0.017766 0 2e-02
1.745235e+06 0.019608  1.745299e+06 0.013882 0 5e-02  1.745165e+06 0.017903 0 5e-02
1.896158e+06 0.019608  1.896154e+06 0.012020 0 5e-02  1.896176e+06 0.017683 0 5e-02
2.060133e+06 0.019608  2.060095e+06 0.010165 0 2e-02  2.060136e+06 0.017041 0 2e-02
2.238287e+06 0.019608  2.238200e+06 0.008831 0 2e-02  2.238318e+06 0.016692 0 2e-02
2.431848e+06 0.019608  2.431771e+06 0.007977 0 5e-02  2.431822e+06 0.017393 0 1e-01
2.642147e+06 0.019608  2.641997e+06 0.006685 0 2e-02  2.642087e+06 0.016941 0 5e-02
2.870632e+06 0.019608  2.870624e+06 0.006059 0 5e-02  2.870534e+06 0.016699 0 1e-01
3.118877e+06 0.019608  3.119325e+06 0.005142 0 2e-02  3.118737e+06 0.016321 0 5e-02
3.388588e+06 0.019608  3.388510e+06 0.004558 0 2e-02  3.388796e+06 0.015822 0 5e-02
3.681624e+06 0.019608  3.681073e+06 0.003898 0 2e-02  3.681805e+06 0.015495 0 5e-02
4.000000e+06 0.019608  3.999742e+06 0.003322 0 2e-02  3.999882e+06 0.015039 0 5e-02
