# freq [Hz]  noise density [V^2/Hz]
1.4285714286 3.463095847e-10
4.2857142857 1.5396135869999998e-13
5.7142857143 1.5776665918e-13
7.1428571429 1.16957545473e-13
8.5714285714 7.4215558857e-14
10.0 4.593542876999999e-14
11.428571429 2.6500011843e-14
12.857142857 5.253253423999999e-14
14.285714286 3.6434095637e-14
15.714285714 2.3314629804600003e-14
17.142857143 2.5122080326999997e-14
18.571428571 1.56246163989e-14
20.0 3.2409142266999996e-14
21.428571429 1.9311958339999996e-14
22.857142857 2.5705795421999997e-14
24.285714286 2.4387421877e-14
25.714285714 2.7909448074999994e-14
27.142857143 2.09904747342e-14
28.571428571 1.0666633263e-14
30.0 1.3367643063000004e-14
31.428571429 1.3993694034999999e-14
32.857142857 9.112441272600001e-15
34.285714286 1.2168878742399999e-14
35.714285714 1.8609024729000002e-14
37.142857143 1.6275986273e-14
38.571428571 1.9395359783e-14
40.0 1.2193801662900001e-14
41.428571429 1.8085577977000006e-14
42.857142857 1.7618664724599998e-14
44.285714286 1.2770191184999998e-14
45.714285714 9.871479073199999e-15
47.142857143 8.6514964428e-15
48.571428571 1.2933586287999999e-14
50.0 3.19665635827e-14
51.428571429 1.2255098036e-14
52.857142857 8.6406338009e-15
54.285714286 7.88174144e-15
55.714285714 4.520173695e-15
57.142857143 8.107283736000001e-15
58.571428571 3.98566739498e-15
60.0 6.0277077872e-13
61.428571429 9.094218962e-15
62.857142857 6.503594967199999e-15
64.285714286 1.2845152756749998e-14
65.714285714 6.5019907204999994e-15
67.142857143 9.945286796800001e-15
68.571428571 1.429543996e-13
70.0 1.9959124328999998e-14
71.428571429 7.9031563011e-15
72.857142857 7.349065729900002e-15
74.285714286 5.549227118000001e-15
75.714285714 7.079920606500001e-15
77.142857143 4.4707855412000005e-15
78.571428571 3.5798970557e-15
80.0 5.4406593844e-15
81.428571429 5.855033399999999e-15
82.857142857 6.741919676e-15
84.285714286 6.95880760957e-15
85.714285714 8.700480048e-15
87.142857143 8.375072829000002e-15
88.571428571 2.5796455388999998e-15
90.0 3.3514643304999996e-15
91.428571429 7.510119248000001e-15
92.857142857 4.4661293082e-15
94.285714286 9.154557899799999e-15
95.714285714 4.3189911208000006e-15
97.142857143 3.4344449931e-15
99.285714286 1.3213568940999999e-14
102.14285714 4.592705134e-15
105.0 3.4732409658999994e-15
107.85714286 3.8742238979999995e-15
110.71428571 4.993838056999999e-15
113.57142857 3.967406227e-15
116.42857143 4.2056035799e-15
119.28571429 1.7672601164e-13
122.14285714 4.9353391476e-15
125.0 4.8500492995e-15
127.85714286 2.5824641595e-15
130.71428571 3.6908670269999995e-15
133.57142857 3.045209331e-15
136.42857143 4.3610491663000005e-15
139.28571429 4.0187445881e-15
142.14285714 3.817246068999999e-15
145.0 4.5767956574e-15
147.85714286 4.8814792693e-15
150.71428571 7.416790111800001e-15
153.57142857 4.2901843138e-15
156.42857143 4.193401097e-15
159.28571429 4.46461899e-15
162.14285714 3.935484159600001e-15
165.0 3.5312519999999996e-15
167.85714286 2.7793790963e-15
170.71428571 3.5910778846e-15
173.57142857 4.9107688660000004e-15
176.42857143 3.0821511121000006e-15
179.28571429 9.937036584999999e-14
182.14285714 2.7802726742000004e-15
185.0 3.752364368e-15
187.85714286 3.4371931872999997e-15
190.71428571 2.7227802438e-15
193.57142857 3.4220213180000003e-15
197.14285714 2.4732009490000003e-15
201.42857143 3.5596280351e-15
205.71428571 5.342417876e-15
210.0 4.0733801306999996e-15
214.28571429 3.056888513e-15
218.57142857 2.2243417241000003e-15
222.85714286 3.2962242570000004e-15
227.14285714 2.560957255e-15
231.42857143 3.1747467330000005e-15
235.71428571 3.3168402227e-15
240.0 9.74320771e-14
244.28571429 3.033635855e-15
248.57142857 4.358134412e-15
252.85714286 3.668824771999999e-15
257.14285714 2.0928791739e-15
261.42857143 2.5887185314e-15
265.71428571 2.1394243267e-15
270.0 2.7544543877000003e-15
274.28571429 2.046836318e-15
278.57142857 2.652096272e-15
282.85714286 3.5311256292e-15
287.14285714 3.1494591455e-15
291.42857143 2.8603349029999997e-15
296.42857143 3.039174179e-15
302.14285714 4.973673569e-14
307.85714286 3.3701946679999994e-15
313.57142857 2.550637248e-15
319.28571429 2.2124965909000005e-15
325.0 3.055024033e-15
330.71428571 2.9159153990000008e-15
336.42857143 2.3809073447e-15
342.14285714 3.610704515e-15
347.85714286 3.0806353865000004e-15
353.57142857 2.5842710300000003e-15
359.28571429 3.257342537e-14
365.0 2.620118351e-15
370.71428571 2.0817161849999997e-15
376.42857143 2.968718548e-15
382.14285714 2.897562692e-15
387.85714286 2.2543107624e-15
394.28571429 2.3252217199999996e-15
401.42857143 2.3169023428999996e-15
408.57142857 2.7430802312e-15
415.71428571 2.219488509e-15
422.85714286 2.579525117e-14
430.0 2.0320582239999997e-15
437.14285714 2.164038327e-15
444.28571429 2.5866585104e-15
451.42857143 3.054643629e-15
458.57142857 2.095050755e-15
465.71428571 2.669448458e-15
472.85714286 2.176007795e-15
480.0 2.2504903864e-14
487.85714286 2.6241828001999998e-15
496.42857143 2.266909106e-15
505.0 1.6359312403e-15
513.57142857 2.123401071e-15
522.14285714 2.0806674762e-15
530.71428571 2.7165778779999994e-15
539.28571429 1.3122436806000002e-14
547.85714286 2.746203721e-15
556.42857143 1.87240737e-15
565.0 2.483674435e-15
573.57142857 2.1390952170000003e-15
582.14285714 2.221447391e-15
591.42857143 2.2967621889999996e-15
601.42857143 1.0132434465e-14
611.42857143 2.140774445e-15
621.42857143 2.0289363652e-15
631.42857143 1.9883370892000004e-15
641.42857143 1.892286471e-15
651.42857143 1.5751886795999999e-15
661.42857143 5.612329056e-15
671.42857143 1.8229519502e-15
682.14285714 1.9356493950000003e-15
693.57142857 2.0174524758e-15
705.0 2.052697506e-15
716.42857143 5.185824782e-15
727.85714286 1.8757396985999995e-15
739.28571429 1.8270287555e-15
750.71428571 2.169852997e-15
762.14285714 2.087343803e-15
773.57142857 2.1654182142000003e-15
785.71428571 3.776808424e-15
798.57142857 2.055040669e-15
811.42857143 2.0455733959999995e-15
824.28571429 2.0051645957999996e-15
837.14285714 2.9208102549999998e-15
850.0 2.427234841e-15
862.85714286 2.0421317629999998e-15
876.42857143 2.116675696e-15
890.71428571 2.1221185610000004e-15
905.0 2.4072683589999998e-15
919.28571429 1.810084652e-15
933.57142857 1.826925938e-15
947.85714286 1.8161787220000003e-15
962.14285714 2.285138244e-15
977.14285714 2.003346046e-15
992.85714286 1.742049366e-15
1008.5714286 1.7475051122000001e-15
1024.2857143 1.8995116930000002e-15
1040.0 1.6105339378e-15
1055.7142857 1.7014528852e-15
1072.1428571 1.856982264e-15
1089.2857143 1.78071667e-15
1106.4285714 1.7981904005000002e-15
1123.5714286 1.8462074340000002e-15
1140.7142857 1.784163708e-15
1157.8571429 1.8400001321e-15
1175.7142857 1.604613764e-15
1194.2857143 1.956950046e-15
1212.8571429 1.5891647286000002e-15
1231.4285714 1.4951484046000003e-15
1250.0 1.4511205917e-15
1269.2857143 1.963034165e-15
1289.2857143 1.8171675434e-15
1309.2857143 1.3958880949999998e-15
1329.2857143 1.8838349673e-15
1349.2857143 1.5564593173e-15
1370.0 1.9654055422000003e-15
1391.4285714 1.607863156e-15
1412.8571429 1.2654220583e-15
1434.2857143 1.587342427e-15
1455.7142857 1.3657613553999999e-15
1477.8571429 1.6821789140000001e-15
1500.7142857 1.7379629779999998e-15
1523.5714286 1.2020769422999999e-15
1546.4285714 1.3654086657999999e-15
1570.0 1.3483125037e-15
1594.2857143 1.307296165e-15
1618.5714286 1.3005712989e-15
1642.8571429 1.3679966701999997e-15
1667.8571429 1.4795008616e-15
1693.5714286 1.2738441898999999e-15
1719.2857143 1.3164287767999997e-15
1745.0 1.2675251767000004e-15
1771.4285714 1.2437633158e-15
1798.5714286 1.2087366968e-15
1825.7142857 1.3880046380000002e-15
1853.5714286 1.5846568480000003e-15
1882.1428571 1.2734613662e-15
1910.7142857 1.2293293068e-15
1939.2857143 1.2551258746e-15
1968.5714286 1.2716641259999998e-15
1998.5714286 1.1672841000000002e-15
2028.5714286 1.2621915968e-15
2059.2857143 1.1880567276e-15
2090.7142857 1.0240819204e-15
2122.1428571 1.1750775248000001e-15
2154.2857143 1.2030550299000002e-15
2187.1428571 1.0591670389e-15
2220.0 1.1539329430000002e-15
2253.5714286 1.0462522362e-15
2287.8571429 9.316521187e-16
2322.1428571 1.0887723759e-15
2357.1428571 1.036583659e-15
2392.8571429 1.0555168132e-15
2429.2857143 9.500199353999998e-16
2466.4285714 9.450464863999998e-16
2503.5714286 1.0153913976999998e-15
2541.4285714 1.0419247714e-15
2580.0 9.310500183e-16
2618.5714286 9.186801239999998e-16
2657.8571429 9.134724026999999e-16
2697.8571429 8.863230649000001e-16
2738.5714286 8.274300640999999e-16
2780.0 8.699779954e-16
2822.1428571 9.563481817e-16
2865.0 8.159524717e-16
2907.8571429 8.614584011999999e-16
2951.4285714 8.72380118e-16
2995.7142857 8.578452553999999e-16
3040.7142857 8.062931253e-16
3086.4285714 7.852936988999999e-16
3132.8571429 8.4034119e-16
3180.0 8.296578065e-16
3227.8571429 7.98467798e-16
3276.4285714 7.672433349e-16
3325.7142857 7.785553324000001e-16
3375.7142857 7.744569881e-16
3426.4285714 8.133760279000001e-16
3477.8571429 7.804049438999999e-16
3530.0 7.942716592999999e-16
3582.8571429 7.991657107999998e-16
3636.4285714 6.561470511e-16
3691.4285714 7.733874874e-16
3747.1428571 8.077005423e-16
3803.5714286 7.217505510999999e-16
3860.7142857 6.498527679e-16
3918.5714286 6.727047640000001e-16
3977.1428571 7.019044016000001e-16
4036.4285714 6.792044261999999e-16
4097.1428571 6.519822273000001e-16
4158.5714286 6.601228339e-16
4220.7142857 6.466169288e-16
4284.2857143 6.758935885000001e-16
4348.5714286 6.302350057e-16
4413.5714286 6.310838713e-16
4480.0 6.629460544999999e-16
4547.1428571 6.114827682e-16
4615.0 6.198581783999999e-16
4684.2857143 6.598844671e-16
4754.2857143 6.174809190999999e-16
4825.0 6.073370983000001e-16
4897.1428571 5.922145338e-16
4970.7142857 6.061264207000001e-16
5045.0 6.586002106000001e-16
5120.0 5.828591044e-16
5196.4285714 5.926923593000001e-16
5274.2857143 6.280451425e-16
5353.5714286 5.568228953e-16
5433.5714286 5.803393664e-16
5514.2857143 6.115706835e-16
5596.4285714 5.746881926e-16
5680.0 5.812217191999999e-16
5765.0 5.585274839e-16
5851.4285714 5.225359514e-16
5939.2857143 5.555701139999999e-16
6028.5714286 5.993882197e-16
6119.2857143 5.316732909e-16
6210.7142857 5.395538945e-16
6302.8571429 5.5971933e-16
6396.4285714 5.497981811e-16
6491.4285714 5.30333416e-16
6587.8571429 5.042342954e-16
6685.7142857 5.147336339e-16
6785.0 5.486524782999999e-16
6885.7142857 5.613693014999999e-16
6987.8571429 5.221447063e-16
7092.1428571 5.032020667000001e-16
7198.5714286 4.739913957e-16
7306.4285714 5.31361625e-16
7415.7142857 5.301443546e-16
7526.4285714 4.866523716e-16
7638.5714286 4.918477025e-16
7752.1428571 4.986633178e-16
7867.8571429 5.092270450000001e-16
7985.7142857 5.191285567e-16
8105.0 4.915118910999999e-16
8225.7142857 4.924066087e-16
8347.8571429 4.916529436e-16
8472.1428571 4.892378393000001e-16
8598.5714286 4.781294811999999e-16
8726.4285714 4.590268055e-16
8856.4285714 4.772301543999999e-16
8988.5714286 4.867313125999999e-16
9122.1428571 4.732853419999999e-16
9257.8571429 4.777915652e-16
9395.7142857 4.791190341e-16
9535.7142857 4.992110124e-16
9677.8571429 5.019927407e-16
9822.1428571 4.794865587999999e-16
9968.5714286 4.828166894e-16
10117.142857 4.864699293999999e-16
10267.857143 4.667628344000001e-16
10420.714286 4.902241694e-16
10575.714286 4.945007087e-16
10732.857143 4.652239552999999e-16
10892.857143 4.624090185e-16
11055.0 4.643381187999999e-16
11219.285714 4.523472103e-16
11386.428571 4.785045777e-16
11556.428571 4.492017503e-16
11728.571429 4.4335110129999987e-16
11902.857143 4.759923968000001e-16
12080.0 4.703111043999999e-16
12260.0 4.664492293e-16
12442.857143 4.525066123e-16
12628.571429 4.655286626999999e-16
12817.142857 4.509050219000001e-16
13007.857143 4.624667507000001e-16
13200.714286 4.445510383e-16
13396.428571 4.750415970000001e-16
13595.714286 4.532922402e-16
13798.571429 4.612223619000001e-16
14004.285714 4.502130507999999e-16
14212.857143 4.400049707e-16
14424.285714 4.345589475e-16
14638.571429 4.3151202170000005e-16
